pdb_code,atom_name,lig_name,atom_index,mol_index,lig_chain,dist
1V0L,C4,XYP,2510,303,C,1.53
1V0L,C5,XYP,2511,303,C,1.52
1V0L,O5,XYP,2515,303,C,1.42
1V0M,C1,XDN,2386,303,B,3.10
1V0M,C2,XDN,2387,303,B,1.53
1V0M,C3,XDN,2389,303,B,1.55
1V0M,C4,XDN,2391,303,B,1.52
1V0M,C5,XDN,2393,303,B,1.54
1V0M,O5,XYP,2403,304,C,5.41
1V0N,C1,XYP,2429,305,E,6.30
1V0N,C2,XYP,2430,305,E,1.52
1V0N,C3,XYP,2431,305,E,1.54
1V0N,C4,XYP,2432,305,E,1.54
1V0N,C5,XYP,2433,305,E,1.53
1V0N,O5,XYP,2437,305,E,1.42
1ISV,C1,NaN,NaN,NaN,NaN,NaN
1ISV,C2,NaN,NaN,NaN,NaN,NaN
1ISV,C3,NaN,NaN,NaN,NaN,NaN
1ISV,C4,NaN,NaN,NaN,NaN,NaN
1ISV,C5,NaN,NaN,NaN,NaN,NaN
1ISV,O5,NaN,NaN,NaN,NaN,NaN
1ISV,C1,NaN,NaN,NaN,NaN,NaN
1ISV,C2,NaN,NaN,NaN,NaN,NaN
1ISV,C3,NaN,NaN,NaN,NaN,NaN
1ISV,C4,NaN,NaN,NaN,NaN,NaN
1ISV,C5,NaN,NaN,NaN,NaN,NaN
1ISV,O5,NaN,NaN,NaN,NaN,NaN
1ISW,C1,XYP,6592,872,C,2.85
1ISW,C2,XYP,6593,872,C,1.54
1ISW,C3,XYP,6594,872,C,1.52
1ISW,C4,XYP,6595,872,C,1.52
1ISW,C5,XYP,6596,872,C,1.53
1ISW,O5,XYP,6600,872,C,1.45
1ISX,C1,XYP,6596,872,C,2.55
1ISX,C2,XYP,6597,872,C,1.53
1ISX,C3,XYP,6598,872,C,1.52
1ISX,C4,XYP,6599,872,C,1.52
1ISX,C5,XYP,6600,872,C,1.53
1ISX,O5,XYP,6604,872,C,1.45
1ISY,C1,NaN,NaN,NaN,NaN,NaN
1ISY,C2,NaN,NaN,NaN,NaN,NaN
1ISY,C3,NaN,NaN,NaN,NaN,NaN
1ISY,C4,NaN,NaN,NaN,NaN,NaN
1ISY,C5,NaN,NaN,NaN,NaN,NaN
1ISY,O5,NaN,NaN,NaN,NaN,NaN
1ISZ,C1,NaN,NaN,NaN,NaN,NaN
1ISZ,C2,NaN,NaN,NaN,NaN,NaN
1ISZ,C3,NaN,NaN,NaN,NaN,NaN
1ISZ,C4,NaN,NaN,NaN,NaN,NaN
1ISZ,C5,NaN,NaN,NaN,NaN,NaN
1ISZ,O5,NaN,NaN,NaN,NaN,NaN
1IT0,C1,NaN,NaN,NaN,NaN,NaN
1IT0,C2,NaN,NaN,NaN,NaN,NaN
1IT0,C3,NaN,NaN,NaN,NaN,NaN
1IT0,C4,NaN,NaN,NaN,NaN,NaN
1IT0,C5,NaN,NaN,NaN,NaN,NaN
1IT0,O5,NaN,NaN,NaN,NaN,NaN
1V6U,C1,XYP,6577,872,C,2.95
1V6U,C2,XYP,6578,872,C,1.54
1V6U,C3,XYP,6579,872,C,1.53
1V6U,C4,XYP,6580,872,C,1.53
1V6U,C5,XYP,6581,872,C,1.54
1V6U,O5,XYP,6585,872,C,1.44
1V6V,C1,XYP,6577,872,C,2.90
1V6V,C2,XYP,6578,872,C,1.54
1V6V,C3,XYP,6579,872,C,1.54
1V6V,C4,XYP,6580,872,C,1.53
1V6V,C5,XYP,6581,872,C,1.53
1V6V,O5,XYP,6585,872,C,1.44
1V6W,C1,NaN,NaN,NaN,NaN,NaN
1V6W,C2,NaN,NaN,NaN,NaN,NaN
1V6W,C3,NaN,NaN,NaN,NaN,NaN
1V6W,C4,NaN,NaN,NaN,NaN,NaN
1V6W,C5,NaN,NaN,NaN,NaN,NaN
1V6W,O5,NaN,NaN,NaN,NaN,NaN
1V6X,C1,XYP,6577,872,C,3.00
1V6X,C2,XYP,6578,872,C,1.54
1V6X,C3,XYP,6579,872,C,1.53
1V6X,C4,XYP,6580,872,C,1.53
1V6X,C5,XYP,6581,872,C,1.53
1V6X,O5,XYP,6585,872,C,1.44
2D20,C1,XYS,6466,854,C,3.10
2D20,C2,XYS,6467,854,C,1.56
2D20,C3,XYS,6468,854,C,1.57
2D20,C4,XYS,6469,854,C,1.49
2D20,C5,XYS,6470,854,C,1.57
2D20,O5,XYS,6474,854,C,1.41
2D22,C1,XYS,6466,854,C,1.40
2D22,C2,XYS,6467,854,C,1.54
2D22,C3,XYS,6468,854,C,1.53
2D22,C4,XYS,6469,854,C,1.54
2D22,C5,XYS,6470,854,C,1.54
2D22,O5,XYS,6474,854,C,1.43
2D23,C1,XYS,6466,854,C,3.10
2D23,C2,XYS,6467,854,C,1.54
2D23,C3,XYS,6468,854,C,1.53
2D23,C4,XYS,6469,854,C,1.53
2D23,C5,XYS,6470,854,C,1.53
2D23,O5,XYS,6474,854,C,1.44
2D24,C1,XYS,6494,854,C,3.25
2D24,C2,XYS,6495,854,C,1.56
2D24,C3,XYS,6496,854,C,1.58
2D24,C4,XYS,6497,854,C,1.50
2D24,C5,XYS,6498,854,C,1.57
2D24,O5,XYS,6502,854,C,1.41
2G3J,C1,XYS,2326,302,C,5.90
2G3J,C2,XYS,2327,302,C,1.50
2G3J,C3,XYS,2328,302,C,1.53
2G3J,C4,XYS,2329,302,C,1.53
2G3J,C5,XYS,2330,302,C,1.53
2G3J,O5,XYS,2335,302,C,1.37
5GQD,C1,XYS,6462,854,C,1.45
5GQD,C2,XYS,6463,854,C,1.54
5GQD,C3,XYS,6464,854,C,1.54
5GQD,C4,XYS,6465,854,C,1.54
5GQD,C5,XYS,6466,854,C,1.54
5GQD,O5,XYS,6470,854,C,1.43
5GQE,C1,XYP,6506,858,C,3.65
5GQE,C2,XYP,6507,858,C,1.55
5GQE,C3,XYP,6508,858,C,1.54
5GQE,C4,XYP,6509,858,C,1.53
5GQE,C5,XYP,6510,858,C,1.53
5GQE,O5,XYP,6514,858,C,1.44
3WUE,C1,XYP,2453,313,C,2.70
3WUE,C2,XYP,2454,313,C,1.56
3WUE,C3,XYP,2455,313,C,1.56
3WUE,C4,XYP,2456,313,C,1.55
3WUE,C5,XYP,2457,313,C,1.57
3WUE,O5,XYP,2461,313,C,1.46
3WUG,C1,XYP,2458,313,C,2.80
3WUG,C2,XYP,2459,313,C,1.57
3WUG,C3,XYP,2460,313,C,1.56
3WUG,C4,XYP,2461,313,C,1.55
3WUG,C5,XYP,2462,313,C,1.57
3WUG,O5,XYP,2466,313,C,1.46
3W25,C1,XYP,2594,324,B,3.05
3W25,C2,XYP,2595,324,B,1.52
3W25,C3,XYP,2596,324,B,1.53
3W25,C4,XYP,2597,324,B,1.52
3W25,C5,XYP,2598,324,B,1.53
3W25,O5,XYP,2602,324,B,1.44
3W26,C1,XYP,2612,324,B,4.30
3W26,C2,XYP,2613,324,B,1.52
3W26,C3,XYP,2614,324,B,1.52
3W26,C4,XYP,2615,324,B,1.52
3W26,C5,XYP,2616,324,B,1.53
3W26,O5,XYP,2620,324,B,1.44
3W27,C1,XYS,2593,324,B,3.75
3W27,C2,XYS,2594,324,B,1.53
3W27,C3,XYS,2595,324,B,1.52
3W27,C4,XYS,2596,324,B,1.53
3W27,C5,XYS,2597,324,B,1.52
3W27,O5,XYS,2602,324,B,1.44
3W28,C1,XYS,2593,324,B,3.70
3W28,C2,XYS,2594,324,B,1.53
3W28,C3,XYS,2595,324,B,1.52
3W28,C4,XYS,2596,324,B,1.52
3W28,C5,XYS,2597,324,B,1.53
3W28,O5,XYS,2602,324,B,1.44
3W29,C1,XYS,2593,324,B,3.70
3W29,C2,XYS,2594,324,B,1.53
3W29,C3,XYS,2595,324,B,1.53
3W29,C4,XYS,2596,324,B,1.53
3W29,C5,XYS,2597,324,B,1.53
3W29,O5,XYS,2602,324,B,1.44
6WQW,C1,XYP,2515,305,B,3.95
6WQW,C2,XYP,2516,305,B,1.54
6WQW,C3,XYP,2517,305,B,1.50
6WQW,C4,XYP,2518,305,B,1.49
6WQW,C5,XYP,2519,305,B,1.53
6WQW,O5,XYP,2523,305,B,1.51
1VBR,C1,XYP,5407,648,C,2.95
1VBR,C2,XYP,5408,648,C,1.54
1VBR,C3,XYP,5409,648,C,1.54
1VBR,C4,XYP,5410,648,C,1.54
1VBR,C5,XYP,5411,648,C,1.55
1VBR,O5,XYP,5415,648,C,1.44
3NJ3,C1,XYP,5456,653,C,2.75
3NJ3,C2,XYP,5457,653,C,1.52
3NJ3,C3,XYP,5458,653,C,1.54
3NJ3,C4,XYP,5459,653,C,1.52
3NJ3,C5,XYP,5460,653,C,1.53
3NJ3,O5,XYP,5464,653,C,1.45
4PMY,C1,XYP,4841,606,C,5.80
4PMY,C2,XYP,4842,606,C,1.54
4PMY,C3,XYP,4843,606,C,1.53
4PMY,C4,XYP,4844,606,C,1.53
4PMY,C5,XYP,4845,606,C,1.53
4PMY,O5,XYP,4849,606,C,1.44
4PMZ,C1,XYP,4848,606,C,3.25
4PMZ,C2,XYP,4849,606,C,1.54
4PMZ,C3,XYP,4850,606,C,1.53
4PMZ,C4,XYP,4851,606,C,1.52
4PMZ,C5,XYP,4852,606,C,1.53
4PMZ,O5,XYP,4856,606,C,1.44
4PN2,C1,XYP,4876,611,D,2.95
4PN2,C2,XYP,4877,611,D,1.58
4PN2,C3,XYP,4878,611,D,1.54
4PN2,C4,XYP,4879,611,D,1.51
4PN2,C5,XYP,4880,611,D,1.58
4PN2,O5,XYP,4884,611,D,1.45
5D4Y,C1,XYP,5154,626,C,4.20
5D4Y,C2,XYP,5155,626,C,1.58
5D4Y,C3,XYP,5156,626,C,1.56
5D4Y,C4,XYP,5157,626,C,1.53
5D4Y,C5,XYP,5158,626,C,1.57
5D4Y,O5,XYP,5162,626,C,1.54
6JDY,C1,XYP,4977,638,C,2.70
6JDY,C2,XYP,4978,638,C,1.56
6JDY,C3,XYP,4979,638,C,1.49
6JDY,C4,XYP,4980,638,C,1.48
6JDY,C5,XYP,4981,638,C,1.52
6JDY,O5,XYP,4985,638,C,1.45
6JDZ,C1,XYP,5022,638,C,3.05
6JDZ,C2,XYP,5023,638,C,1.62
6JDZ,C3,XYP,5024,638,C,1.55
6JDZ,C4,XYP,5025,638,C,1.45
6JDZ,C5,XYP,5026,638,C,1.46
6JDZ,O5,XYP,5030,638,C,1.39
6JE0,C1,XYP,5024,638,C,2.75
6JE0,C2,XYP,5025,638,C,1.54
6JE0,C3,XYP,5026,638,C,1.48
6JE0,C4,XYP,5027,638,C,1.47
6JE0,C5,XYP,5028,638,C,1.50
6JE0,O5,XYP,5032,638,C,1.44
6JE1,C1,XYP,5022,638,C,2.90
6JE1,C2,XYP,5023,638,C,1.55
6JE1,C3,XYP,5024,638,C,1.54
6JE1,C4,XYP,5025,638,C,1.45
6JE1,C5,XYP,5026,638,C,1.42
6JE1,O5,XYP,5030,638,C,1.47
6JE2,C1,XYP,5026,638,C,2.90
6JE2,C2,XYP,5027,638,C,1.55
6JE2,C3,XYP,5028,638,C,1.54
6JE2,C4,XYP,5029,638,C,1.50
6JE2,C5,XYP,5030,638,C,1.48
6JE2,O5,XYP,5034,638,C,1.49
7WH7,C1,XYS,4906,638,C,3.00
7WH7,C2,XYS,4907,638,C,1.57
7WH7,C3,XYS,4908,638,C,1.54
7WH7,C4,XYS,4909,638,C,1.52
7WH7,C5,XYS,4910,638,C,1.52
7WH7,O5,XYS,4915,638,C,1.46
7WHE,C1,NaN,NaN,NaN,NaN,NaN
7WHE,C2,NaN,NaN,NaN,NaN,NaN
7WHE,C3,NaN,NaN,NaN,NaN,NaN
7WHE,C4,NaN,NaN,NaN,NaN,NaN
7WHE,C5,NaN,NaN,NaN,NaN,NaN
7WHE,O5,NaN,NaN,NaN,NaN,NaN
5XZU,C1,BGC,5302,667,C,4.30
5XZU,C2,BGC,5297,667,C,1.55
5XZU,C3,BGC,5298,667,C,1.54
5XZU,C4,BGC,5299,667,C,1.53
5XZU,C5,BGC,5300,667,C,1.50
5XZU,O5,BGC,5306,667,C,1.47
1B30,C1,XYP,2305,302,B,3.15
1B30,C2,XYP,2306,302,B,1.54
1B30,C3,XYP,2307,302,B,1.58
1B30,C4,XYP,2308,302,B,1.57
1B30,C5,XYP,2309,302,B,1.58
1B30,O5,XYP,2313,302,B,1.42
1B3V,C1,XYP,2305,302,B,6.30
1B3V,C2,XYP,2306,302,B,1.53
1B3V,C3,XYP,2307,302,B,1.54
1B3V,C4,XYP,2308,302,B,1.53
1B3V,C5,XYP,2309,302,B,1.53
1B3V,O5,XYP,2313,302,B,1.43
1B3W,C1,XYP,2305,302,B,3.15
1B3W,C2,XYP,2306,302,B,1.56
1B3W,C3,XYP,2307,302,B,1.52
1B3W,C4,XYP,2308,302,B,1.52
1B3W,C5,XYP,2309,302,B,1.53
1B3W,O5,XYP,2313,302,B,1.45
1B3X,C1,XYP,2305,302,B,3.20
1B3X,C2,XYP,2306,302,B,1.54
1B3X,C3,XYP,2307,302,B,1.54
1B3X,C4,XYP,2308,302,B,1.53
1B3X,C5,XYP,2309,302,B,1.55
1B3X,O5,XYP,2313,302,B,1.42
1B3Y,C1,XYP,2305,302,B,3.30
1B3Y,C2,XYP,2306,302,B,1.54
1B3Y,C3,XYP,2307,302,B,1.53
1B3Y,C4,XYP,2308,302,B,1.54
1B3Y,C5,XYP,2309,302,B,1.53
1B3Y,O5,XYP,2313,302,B,1.41
1B3Z,C1,XYP,2305,302,B,3.25
1B3Z,C2,XYP,2306,302,B,1.58
1B3Z,C3,XYP,2307,302,B,1.53
1B3Z,C4,XYP,2308,302,B,1.54
1B3Z,C5,XYP,2309,302,B,1.58
1B3Z,O5,XYP,2313,302,B,1.47
1GOQ,C1,XYP,2313,303,B,2.80
1GOQ,C2,XYP,2314,303,B,1.52
1GOQ,C3,XYP,2315,303,B,1.51
1GOQ,C4,XYP,2316,303,B,1.52
1GOQ,C5,XYP,2317,303,B,1.52
1GOQ,O5,XYP,2321,303,B,1.42
1GOR,C1,XYS,2312,303,B,3.35
1GOR,C2,XYS,2313,303,B,1.54
1GOR,C3,XYS,2314,303,B,1.52
1GOR,C4,XYS,2315,303,B,1.52
1GOR,C5,XYS,2316,303,B,1.51
1GOR,O5,XYS,2321,303,B,1.42
2BNJ,C1,XYP,2322,302,B,3.20
2BNJ,C2,XYP,2323,302,B,1.52
2BNJ,C3,XYP,2324,302,B,1.53
2BNJ,C4,XYP,2325,302,B,1.53
2BNJ,C5,XYP,2326,302,B,1.53
2BNJ,O5,XYP,2330,302,B,1.37
2ZUT,C1,A2G,23574,2962,E,4.90
2ZUT,C2,A2G,23576,2962,E,1.54
2ZUT,C3,A2G,23578,2962,E,1.54
2ZUT,C4,A2G,23580,2962,E,1.53
2ZUT,C5,A2G,23582,2962,E,1.53
2ZUT,O5,A2G,23573,2962,E,1.44
2ZUU,C1,NDG,23549,2960,E,4.85
2ZUU,C2,NDG,23550,2960,E,1.53
2ZUU,C3,NDG,23551,2960,E,1.54
2ZUU,C4,NDG,23552,2960,E,1.52
2ZUU,C5,NDG,23553,2960,E,1.55
2ZUU,O5,NDG,23557,2960,E,1.41
2ZUV,C1,NDG,11787,1481,C,4.80
2ZUV,C2,NDG,11788,1481,C,1.54
2ZUV,C3,NDG,11789,1481,C,1.53
2ZUV,C4,NDG,11790,1481,C,1.53
2ZUV,C5,NDG,11791,1481,C,1.53
2ZUV,O5,NDG,11795,1481,C,1.43
2ZUW,C1,NDG,23395,2940,E,4.85
2ZUW,C2,NDG,23396,2940,E,1.54
2ZUW,C3,NDG,23397,2940,E,1.55
2ZUW,C4,NDG,23398,2940,E,1.53
2ZUW,C5,NDG,23399,2940,E,1.55
2ZUW,O5,NDG,23403,2940,E,1.41
3WFZ,C1,NDG,23590,2961,E,4.90
3WFZ,C2,NDG,23591,2961,E,1.53
3WFZ,C3,NDG,23592,2961,E,1.53
3WFZ,C4,NDG,23593,2961,E,1.52
3WFZ,C5,NDG,23594,2961,E,1.54
3WFZ,O5,NDG,23598,2961,E,1.44
2NQY,C1,XYP,3204,412,C,3.15
2NQY,C2,XYP,3205,412,C,1.54
2NQY,C3,XYP,3206,412,C,1.54
2NQY,C4,XYP,3207,412,C,1.54
2NQY,C5,XYP,3208,412,C,1.54
2NQY,O5,XYP,3212,412,C,1.44
2NQY,C1,XYP,3204,412,C,3.15
2NQY,C2,XYP,3205,412,C,1.54
2NQY,C3,XYP,3206,412,C,1.54
2NQY,C4,XYP,3207,412,C,1.54
2NQY,C5,XYP,3208,412,C,1.54
2NQY,O5,XYP,3212,412,C,1.44
2B46,C1,XYP,1448,185,B,3.70
2B46,C2,XYP,1449,185,B,1.50
2B46,C3,XYP,1450,185,B,1.53
2B46,C4,XYP,1451,185,B,1.53
2B46,C5,XYP,1452,185,B,1.52
2B46,O5,XYP,1456,185,B,1.35
2QZ3,C1,XYP,2911,368,C,3.60
2QZ3,C2,XYP,2912,368,C,1.54
2QZ3,C3,XYP,2913,368,C,1.54
2QZ3,C4,XYP,2914,368,C,1.54
2QZ3,C5,XYP,2915,368,C,1.53
2QZ3,O5,XYP,2919,368,C,1.43
1BCX,C1,XYP,1446,185,B,3.40
1BCX,C2,XYP,1447,185,B,1.55
1BCX,C3,XYP,1448,185,B,1.56
1BCX,C4,XYP,1449,185,B,1.54
1BCX,C5,XYP,1450,185,B,1.52
1BCX,O5,XYP,1454,185,B,1.44
1BVV,C1,DFX,1448,185,B,1.45
1BVV,C2,DFX,1449,185,B,1.55
1BVV,C3,DFX,1450,185,B,1.54
1BVV,C4,DFX,1451,185,B,1.55
1BVV,C5,DFX,1452,185,B,1.56
1BVV,O5,DFX,1455,185,B,1.45
1C5I,C1,DFX,1448,185,B,1.45
1C5I,C2,DFX,1449,185,B,1.55
1C5I,C3,DFX,1450,185,B,1.54
1C5I,C4,DFX,1451,185,B,1.55
1C5I,C5,DFX,1452,185,B,1.56
1C5I,O5,DFX,1455,185,B,1.45
3VZM,C1,DFX,1457,185,B,1.40
3VZM,C2,DFX,1458,185,B,1.55
3VZM,C3,DFX,1459,185,B,1.53
3VZM,C4,DFX,1460,185,B,1.54
3VZM,C5,DFX,1461,185,B,1.54
3VZM,O5,DFX,1464,185,B,1.44
3VZN,C1,DFX,2902,370,C,1.40
3VZN,C2,DFX,2903,370,C,1.55
3VZN,C3,DFX,2904,370,C,1.54
3VZN,C4,DFX,2905,370,C,1.52
3VZN,C5,DFX,2906,370,C,1.55
3VZN,O5,DFX,2909,370,C,1.46
3VZO,C1,DFX,1461,185,B,1.35
3VZO,C2,DFX,1462,185,B,1.55
3VZO,C3,DFX,1463,185,B,1.53
3VZO,C4,DFX,1464,185,B,1.54
3VZO,C5,DFX,1465,185,B,1.53
3VZO,O5,DFX,1468,185,B,1.44
1H4G,C1,X2F,3313,413,C,1.50
1H4G,C2,X2F,3314,413,C,1.51
1H4G,C3,X2F,3315,413,C,1.52
1H4G,C4,X2F,3316,413,C,1.55
1H4G,C5,X2F,3317,413,C,1.55
1H4G,O5,X2F,3320,413,C,1.40
1H4H,C1,XYS,6571,831,E,3.95
1H4H,C2,XYS,6572,831,E,1.52
1H4H,C3,XYS,6573,831,E,1.56
1H4H,C4,XYS,6574,831,E,1.55
1H4H,C5,XYS,6575,831,E,1.57
1H4H,O5,XYS,6580,831,E,1.44
1QH6,C1,X2F,3299,414,C,1.50
1QH6,C2,X2F,3300,414,C,1.53
1QH6,C3,X2F,3301,414,C,1.52
1QH6,C4,X2F,3302,414,C,1.54
1QH6,C5,X2F,3303,414,C,1.56
1QH6,O5,X2F,3306,414,C,1.40
1QH7,C1,XYP,3329,414,C,4.70
1QH7,C2,XYP,3330,414,C,1.53
1QH7,C3,XYP,3331,414,C,1.55
1QH7,C4,XYP,3332,414,C,1.55
1QH7,C5,XYP,3333,414,C,1.53
1QH7,O5,XYP,3337,414,C,1.39
7DFN,C1,XYP,5992,771,E,3.45
7DFN,C2,XYP,5993,771,E,1.53
7DFN,C3,XYP,5994,771,E,1.53
7DFN,C4,XYP,5995,771,E,1.56
7DFN,C5,XYP,5996,771,E,1.53
7DFN,O5,XYP,6000,771,E,1.41
7DFO,C1,XYP,13531,1745,J,3.70
7DFO,C2,XYP,13532,1745,J,1.52
7DFO,C3,XYP,13533,1745,J,1.54
7DFO,C4,XYP,13534,1745,J,1.55
7DFO,C5,XYP,13535,1745,J,1.51
7DFO,O5,XYP,13539,1745,J,1.43
3ZSE,C1,X2F,1475,188,B,1.45
3ZSE,C2,X2F,1476,188,B,1.55
3ZSE,C3,X2F,1477,188,B,1.54
3ZSE,C4,X2F,1478,188,B,1.53
3ZSE,C5,X2F,1479,188,B,1.52
3ZSE,O5,X2F,1482,188,B,1.47
2VGD,C1,XYP,1539,195,B,4.80
2VGD,C2,XYP,1540,195,B,1.53
2VGD,C3,XYP,1541,195,B,1.55
2VGD,C4,XYP,1542,195,B,1.54
2VGD,C5,XYP,1543,195,B,1.54
2VGD,O5,XYP,1547,195,B,1.38
2QZ2,C1,XYP,1402,183,B,4.00
2QZ2,C2,XYP,1403,183,B,1.53
2QZ2,C3,XYP,1404,183,B,1.54
2QZ2,C4,XYP,1405,183,B,1.54
2QZ2,C5,XYP,1406,183,B,1.54
2QZ2,O5,XYP,1410,183,B,1.43
5JRN,C1,6MJ,1517,196,I,4.95
5JRN,C2,6MJ,1518,196,I,1.56
5JRN,C3,6MJ,1519,196,I,1.54
5JRN,C4,6MJ,1520,196,I,1.55
5JRN,C5,6MJ,1521,196,I,1.55
5JRN,O5,6MJ,1522,196,I,1.40
3WP6,C1,XYP,1762,228,B,4.95
3WP6,C2,XYP,1763,228,B,1.52
3WP6,C3,XYP,1764,228,B,1.53
3WP6,C4,XYP,1765,228,B,1.52
3WP6,C5,XYP,1766,228,B,1.49
3WP6,O5,XYP,1770,228,B,1.42
1XNK,C1,Z4U,3009,382,C,3.80
1XNK,C2,Z4U,3012,382,C,1.54
1XNK,C3,Z4U,3014,382,C,1.54
1XNK,C4,Z4U,3016,382,C,1.54
1XNK,C5,Z4U,3018,382,C,1.54
1XNK,O5,Z4U,3019,382,C,1.43
1RED,C1,NaN,NaN,NaN,NaN,NaN
1RED,C2,NaN,NaN,NaN,NaN,NaN
1RED,C3,NaN,NaN,NaN,NaN,NaN
1RED,C4,NaN,NaN,NaN,NaN,NaN
1RED,C5,NaN,NaN,NaN,NaN,NaN
1RED,O5,NaN,NaN,NaN,NaN,NaN
1REE,C1,NaN,NaN,NaN,NaN,NaN
1REE,C2,NaN,NaN,NaN,NaN,NaN
1REE,C3,NaN,NaN,NaN,NaN,NaN
1REE,C4,NaN,NaN,NaN,NaN,NaN
1REE,C5,NaN,NaN,NaN,NaN,NaN
1REE,O5,NaN,NaN,NaN,NaN,NaN
1REF,C1,NaN,NaN,NaN,NaN,NaN
1REF,C2,NaN,NaN,NaN,NaN,NaN
1REF,C3,NaN,NaN,NaN,NaN,NaN
1REF,C4,NaN,NaN,NaN,NaN,NaN
1REF,C5,NaN,NaN,NaN,NaN,NaN
1REF,O5,NaN,NaN,NaN,NaN,NaN
4HK8,C1,XYP,2910,189,B,2.95
4HK8,C2,XYP,2911,189,B,1.51
4HK8,C3,XYP,2912,189,B,1.56
4HK8,C4,XYP,2913,189,B,1.49
4HK8,C5,XYP,2914,189,B,1.52
4HK8,O5,XYP,2918,189,B,1.43
4HK9,C1,XYP,1468,188,B,3.40
4HK9,C2,XYP,1469,188,B,1.52
4HK9,C3,XYP,1470,188,B,1.48
4HK9,C4,XYP,1471,188,B,1.47
4HK9,C5,XYP,1472,188,B,1.52
4HK9,O5,XYP,1476,188,B,1.44
4HKW,C1,XYP,1508,191,C,4.75
4HKW,C2,XYP,1509,191,C,1.55
4HKW,C3,XYP,1510,191,C,1.54
4HKW,C4,XYP,1511,191,C,1.60
4HKW,C5,XYP,1512,191,C,1.61
4HKW,O5,XYP,1516,191,C,1.49
5ZF3,C1,XYP,2987,189,B,3.30
5ZF3,C2,XYP,2988,189,B,1.56
5ZF3,C3,XYP,2989,189,B,1.59
5ZF3,C4,XYP,2990,189,B,1.58
5ZF3,C5,XYP,2991,189,B,1.54
5ZF3,O5,XYP,2995,189,B,1.44
5ZII,C1,XYP,2897,189,B,3.30
5ZII,C2,XYP,2898,189,B,1.69
5ZII,C3,XYP,2899,189,B,1.53
5ZII,C4,XYP,2900,189,B,1.54
5ZII,C5,XYP,2901,189,B,1.53
5ZII,O5,XYP,2905,189,B,1.37
5ZKZ,C1,XYP,2846,189,B,3.55
5ZKZ,C2,XYP,2847,189,B,1.53
5ZKZ,C3,XYP,2848,189,B,1.54
5ZKZ,C4,XYP,2849,189,B,1.53
5ZKZ,C5,XYP,2850,189,B,1.52
5ZKZ,O5,XYP,2854,189,B,1.43
6JWB,C1,XYP,2989,189,B,3.75
6JWB,C2,XYP,2990,189,B,1.54
6JWB,C3,XYP,2991,189,B,1.59
6JWB,C4,XYP,2992,189,B,1.56
6JWB,C5,XYP,2993,189,B,1.54
6JWB,O5,XYP,2997,189,B,1.45
6JXL,C1,XYP,2946,189,B,3.15
6JXL,C2,XYP,2947,189,B,1.53
6JXL,C3,XYP,2948,189,B,1.52
6JXL,C4,XYP,2949,189,B,1.53
6JXL,C5,XYP,2950,189,B,1.53
6JXL,O5,XYP,2954,189,B,1.43
6K9R,C1,XYP,2945,189,B,3.05
6K9R,C2,XYP,2946,189,B,1.43
6K9R,C3,XYP,2947,189,B,1.58
6K9R,C4,XYP,2948,189,B,1.63
6K9R,C5,XYP,2949,189,B,1.48
6K9R,O5,XYP,2953,189,B,1.46
6K9X,C1,XYP,2948,189,B,3.45
6K9X,C2,XYP,2949,189,B,1.55
6K9X,C3,XYP,2950,189,B,1.54
6K9X,C4,XYP,2951,189,B,1.48
6K9X,C5,XYP,2952,189,B,1.53
6K9X,O5,XYP,2956,189,B,1.41
6KVV,C1,XYP,3108,191,B,3.60
6KVV,C2,XYP,3109,191,B,1.38
6KVV,C3,XYP,3110,191,B,1.49
6KVV,C4,XYP,3111,191,B,1.55
6KVV,C5,XYP,3112,191,B,1.69
6KVV,O5,XYP,3116,191,B,1.23
6KWD,C1,XYP,2924,189,B,3.25
6KWD,C2,XYP,2925,189,B,1.56
6KWD,C3,XYP,2926,189,B,1.58
6KWD,C4,XYP,2927,189,B,1.52
6KWD,C5,XYP,2928,189,B,1.49
6KWD,O5,XYP,2932,189,B,1.49
6KWF,C1,XYP,3108,191,B,3.65
6KWF,C2,XYP,3109,191,B,1.38
6KWF,C3,XYP,3110,191,B,1.54
6KWF,C4,XYP,3111,191,B,1.54
6KWF,C5,XYP,3112,191,B,1.66
6KWF,O5,XYP,3116,191,B,1.30
6KWG,C1,XYP,2911,189,B,2.80
6KWG,C2,XYP,2912,189,B,1.73
6KWG,C3,XYP,2913,189,B,1.55
6KWG,C4,XYP,2914,189,B,1.64
6KWG,C5,XYP,2915,189,B,1.53
6KWG,O5,XYP,2919,189,B,1.44
6KWH,C1,XYP,2927,189,B,3.20
6KWH,C2,XYP,2928,189,B,1.56
6KWH,C3,XYP,2929,189,B,1.53
6KWH,C4,XYP,2930,189,B,1.49
6KWH,C5,XYP,2931,189,B,1.59
6KWH,O5,XYP,2935,189,B,1.34
7L1Y,C1,XYP,1995,244,B,3.35
7L1Y,C2,XYP,1996,244,B,1.54
7L1Y,C3,XYP,1997,244,B,1.49
7L1Y,C4,XYP,1998,244,B,1.50
7L1Y,C5,XYP,1999,244,B,1.54
7L1Y,O5,XYP,2003,244,B,1.46
3WKX,C1,FUB,5148,657,B,3.55
3WKX,C2,FUB,5146,657,B,1.53
3WKX,C3,FUB,5144,657,B,1.47
3WKX,C4,FUB,5142,657,B,1.55
3WKX,C5,FUB,5141,657,B,1.53
